6.818 121.325
9.615 165.575
14.161 222.635
15.909 233.697
17.308 236.026
19.056 233.697
21.154 223.217
22.902 207.496
24.650 188.865
27.797 156.259
31.993 123.654
36.538 91.048
41.783 67.176
50.524 43.304
59.965 29.330
66.608 23.508
74.650 18.268
83.042 14.192
91.783 11.281
99.825 9.534
108.217 7.205
113.811 5.459
118.007 4.876
125.000 4.294
133.042 4.294
144.231 4.294
157.867 4.294
176.399 4.294
190.035 4.294
199.825 4.876
