71.318 148.718
78.140 158.974
83.721 179.487
88.992 208.547
93.333 251.282
97.054 295.726
100.620 350.427
102.636 430.769
103.876 511.111
105.581 586.325
107.287 641.026
107.907 664.957
109.457 641.026
109.922 603.419
110.388 567.521
111.318 505.983
114.419 473.504
117.519 451.282
122.636 411.966
128.682 398.291
133.178 391.453
138.140 388.034
