1.777 0.000
13.959 0.000
20.812 0.000
28.426 -0.035
34.518 -0.096
40.609 -0.183
46.701 -0.252
52.030 -0.313
57.360 -0.374
61.929 -0.409
67.259 -0.443
74.112 -0.470
81.726 -0.470
88.579 -0.443
93.909 -0.391
99.239 -0.339
107.614 -0.226
120.558 -0.043
131.980 0.174
140.355 0.304
150.254 0.504
160.152 0.687
179.949 1.061
199.746 1.409
220.305 1.722
240.102 1.991
259.898 2.217
279.695 2.443
293.401 2.548
299.492 2.609
325.381 2.817
